<Tag>
0 0.0453652860875171
CC 0.0266424537513525
CD 5.20733192334807e-05
DT 0.0713383267169587
EX 0.000968657988094296
FW 0.000254711575074175
Fat 5.20733192334807e-05
Fc 0.0567766474018948
Fd 0.00147289736890719
Fe 0.0170689742922741
Fg 0.00260861410513061
Fit 0.000513900041847156
Fp 0.0453770673814613
Fs 0.000200517622930734
Fx 0.00133623435915416
Fz 0.00854874251180957
IN 0.112096891246404
JJ 0.0680301393774199
JJR 0.00400587556691586
JJS 0.00189938020968818
LS 1.67294374008015e-05
MD 0.0112796464480813
NN 0.148477526946176
NNP 0.065530148802455
NNPS 0.00071182578011016
NNS 0.0695075136380259
PDT 0.000410224655137964
POS 0.00861236149910839
PRP 0.0204549181718448
PRP$ 0.00970330931834376
RB 0.0366541973451561
RBR 0.00246488231901105
RBS 0.000518612559424847
RG 2.59188466772981e-06
RP 0.00305394701622237
SYM 4.26482840780996e-05
TO 0.0259049447504439
UH 0.000101554753799232
VB 0.0309379135234174
VBD 0.0350967102857294
VBG 0.0239586749908577
VBN 0.0230303090280527
VBP 0.0144770896245443
VBZ 0.0248611221069855
WDT 0.00504498569279663
WP 0.00279475854944939
WP$ 0.000219367693241496
WRB 0.00243660721354491
Z 0.0539774119607466
Zm 0.000176955035042281
Zp 0.00565761297789641
x 2.35625878884528e-07
</Tag>
<Bigram>
0.CC 0.0528229366851919
0.CD 5.19399574092349e-05
0.DT 0.188490105438114
0.EX 0.00451877629460344
0.FW 0.000571339531501584
0.Fe 0.131927491819457
0.Fg 0.00254505791305251
0.Fp 0.000259699787046175
0.Fz 0.00031163974445541
0.IN 0.117176543915234
0.JJ 0.03869526826988
0.JJR 0.00166207863709552
0.JJS 0.00218147821118787
0.LS 0.000259699787046175
0.MD 0.000519399574092349
0.NN 0.0358905105697813
0.NNP 0.191035163351166
0.NNPS 0.00150625876486781
0.NNS 0.0393704877162001
0.PDT 0.000571339531501584
0.PRP 0.0569781332779307
0.PRP$ 0.00721965407988365
0.RB 0.0562509738742014
0.RBR 0.0020775982963694
0.RBS 0.000727159403729289
0.SYM 0.000831039318547759
0.TO 0.00285669765750792
0.UH 0.000467459616683114
0.VB 0.00332415727419104
0.VBD 0.00155819872227705
0.VBG 0.0126733496078533
0.VBN 0.0044668363371942
0.VBP 0.000415519659273879
0.VBZ 0.00124655897782164
0.WDT 0.000623279488910819
0.WP 0.00290863761491716
0.WRB 0.00628473484651743
0.Z 0.02851503661767
0.Zp 0.00020775982963694
CC.CC 0.000707526311134695
CC.DT 0.0952507296365084
CC.EX 0.0033607499778898
CC.FW 0.000353763155567348
CC.Fc 0.00795967100026532
CC.Fe 0.00707526311134695
CC.Fg 0.000265322366675511
CC.Fs 8.84407888918369e-05
CC.Fz 0.0203413814451225
CC.IN 0.0513840983461572
CC.JJ 0.108251525603608
CC.JJR 0.0102591315114531
CC.JJS 0.0023879013000796
CC.MD 0.0112319801892633
CC.NN 0.113292650570443
CC.NNP 0.127796939948704
CC.NNPS 0.000707526311134695
CC.NNS 0.0707526311134695
CC.PDT 0.000619085522242858
CC.PRP 0.0435128681347838
CC.PRP$ 0.0176881577783674
CC.RB 0.0550986114796144
CC.RBR 0.00318386840010613
CC.RBS 0.000884407888918369
CC.TO 0.00946316441142655
CC.VB 0.0367913681790042
CC.VBD 0.040152118156894
CC.VBG 0.032015565578845
CC.VBN 0.0153886972671796
CC.VBP 0.012470151233749
CC.VBZ 0.021137348545149
CC.WDT 0.00106128946670204
CC.WP 0.00212257893340409
CC.WP$ 0.000353763155567348
CC.WRB 0.00486424338905103
CC.Z 0.0635889272132307
CC.Zm 0.000265322366675511
CC.Zp 0.00787123021137349
CD.Fc 0.136363636363636
CD.Fit 0.0454545454545455
CD.Fp 0.181818181818182
CD.IN 0.227272727272727
CD.JJ 0.181818181818182
CD.NN 0.0909090909090909
CD.NNS 0.136363636363636
DT.CC 0.000858766019289206
DT.DT 0.00191570881226054
DT.FW 0.000132117849121416
DT.Fc 0.00303871052979257
DT.Fd 9.90883868410622e-05
DT.Fe 0.00376535869996036
DT.Fg 0.000231206235962479
DT.Fit 0.00016514731140177
DT.Fp 0.00175056150085877
DT.Fs 3.30294622803541e-05
DT.Fx 6.60589245607082e-05
DT.Fz 0.00581318536134232
DT.IN 0.0122869599682917
DT.JJ 0.177731536530585
DT.JJR 0.00406262386048355
DT.JJS 0.0120557537323292
DT.MD 0.00251023913330691
DT.NN 0.447978596908442
DT.NNP 0.135850178359096
DT.NNPS 0.00353415246399789
DT.NNS 0.0942330558858502
DT.POS 9.90883868410622e-05
DT.PRP 0.000495441934205311
DT.PRP$ 0.000924824943849914
DT.RB 0.00693618707887436
DT.RBR 0.00112300171753204
DT.RBS 0.00386444708680143
DT.RP 6.60589245607082e-05
DT.TO 0.000495441934205311
DT.UH 3.30294622803541e-05
DT.VB 0.000429383009644603
DT.VBD 0.00267538644470868
DT.VBG 0.0225591227374818
DT.VBN 0.00789404148500462
DT.VBP 0.00208085612366231
DT.VBZ 0.010635486854274
DT.WDT 0.000363324085083895
DT.WP 0.00105694279297133
DT.WRB 3.30294622803541e-05
DT.Z 0.0277777777777778
DT.Zm 6.60589245607082e-05
DT.Zp 0.00227903289734443
EX.MD 0.0802919708029197
EX.POS 0.0145985401459854
EX.RB 0.0291970802919708
EX.VBD 0.18978102189781
EX.VBP 0.245742092457421
EX.VBZ 0.437956204379562
EX.WP 0.0024330900243309
FW.CC 0.0277777777777778
FW.DT 0.00925925925925926
FW.FW 0.0740740740740741
FW.Fc 0.12962962962963
FW.Fe 0.0277777777777778
FW.Fg 0.0185185185185185
FW.Fp 0.0925925925925926
FW.Fz 0.00925925925925926
FW.IN 0.00925925925925926
FW.JJ 0.0555555555555556
FW.JJR 0.00925925925925926
FW.MD 0.00925925925925926
FW.NN 0.0648148148148148
FW.NNP 0.305555555555556
FW.NNS 0.0555555555555556
FW.TO 0.0185185185185185
FW.VB 0.00925925925925926
FW.VBD 0.00925925925925926
FW.VBG 0.00925925925925926
FW.VBZ 0.037037037037037
FW.Z 0.00925925925925926
FW.Zp 0.00925925925925926
Fat.DT 0.136363636363636
Fat.Fat 0.0909090909090909
Fat.Fe 0.272727272727273
Fat.Fg 0.0454545454545455
Fat.IN 0.0909090909090909
Fat.NNP 0.0909090909090909
Fat.PRP 0.0454545454545455
Fat.PRP$ 0.0454545454545455
Fat.RB 0.0909090909090909
Fat.UH 0.0454545454545455
Fat.VB 0.0454545454545455
Fc.CC 0.0931274900398406
Fc.DT 0.0895999335989376
Fc.EX 0.00236553784860558
Fc.FW 0.000332005312084993
Fc.Fe 0.0716301460823373
Fc.Fg 4.15006640106242e-05
Fc.Fs 4.15006640106242e-05
Fc.Fz 0.00199203187250996
Fc.IN 0.0845368525896414
Fc.JJ 0.0393426294820717
Fc.JJR 0.00190903054448871
Fc.JJS 0.00107901726427623
Fc.MD 0.0097941567065073
Fc.NN 0.0466882470119522
Fc.NNP 0.129523572377158
Fc.NNPS 0.000249003984063745
Fc.NNS 0.0261454183266932
Fc.PDT 0.000166002656042497
Fc.PRP 0.0421646746347942
Fc.PRP$ 0.00415006640106242
Fc.RB 0.055320385126162
Fc.RBR 0.00116201859229748
Fc.RBS 0.000290504648074369
Fc.RG 4.15006640106242e-05
Fc.RP 0.000207503320053121
Fc.TO 0.00879814077025232
Fc.UH 0.000207503320053121
Fc.VB 0.00415006640106242
Fc.VBD 0.052456839309429
Fc.VBG 0.0481822709163347
Fc.VBN 0.0205843293492696
Fc.VBP 0.0087566401062417
Fc.VBZ 0.03257802124834
Fc.WDT 0.0371845949535193
Fc.WP 0.0127822045152722
Fc.WP$ 0.00244853917662683
Fc.WRB 0.00854913678618858
Fc.Z 0.0601344621513944
Fc.Zm 4.15006640106242e-05
Fc.Zp 0.00124501992031873
Fd.CC 0.0032
Fd.DT 0.0928
Fd.EX 0.0032
Fd.Fe 0.224
Fd.Fg 0.016
Fd.Fz 0.0144
Fd.IN 0.0368
Fd.JJ 0.0496
Fd.JJR 0.0048
Fd.LS 0.0016
Fd.NN 0.04
Fd.NNP 0.1776
Fd.NNPS 0.0016
Fd.NNS 0.0528
Fd.PRP 0.0384
Fd.PRP$ 0.0048
Fd.RB 0.0112
Fd.TO 0.0064
Fd.VB 0.0112
Fd.VBD 0.0016
Fd.VBG 0.0112
Fd.VBN 0.0144
Fd.VBP 0.0032
Fd.VBZ 0.0048
Fd.WP 0.008
Fd.WRB 0.0096
Fd.Z 0.0912
Fd.Zp 0.0656
Fe.CC 0.0403092214246273
Fe.DT 0.102567642186637
Fe.EX 0.0093870789618995
Fe.FW 0.00138045278851463
Fe.Fc 0.00124240750966317
Fe.Fd 0.000276090557702927
Fe.Fe 0.00966316951960243
Fe.Fg 0.00345113197128658
Fe.Fit 0.000276090557702927
Fe.Fp 0.00124240750966317
Fe.Fs 0.00082827167310878
Fe.Fx 0.000690226394257316
Fe.Fz 0.000552181115405853
Fe.IN 0.0904196576477084
Fe.JJ 0.0630866924351187
Fe.JJR 0.00207067918277195
Fe.JJS 0.00179458862506902
Fe.MD 0.00814467145223633
Fe.NN 0.071507454445058
Fe.NNP 0.106985091109884
Fe.NNPS 0.000690226394257316
Fe.NNS 0.0437603533959139
Fe.PDT 0.000552181115405853
Fe.PRP 0.157095527332965
Fe.PRP$ 0.00690226394257316
Fe.RB 0.04527885146328
Fe.RBR 0.00138045278851463
Fe.TO 0.0104914411927112
Fe.UH 0.0015184980673661
Fe.VB 0.0165654334621756
Fe.VBD 0.0512147984538929
Fe.VBG 0.0196024295969078
Fe.VBN 0.00897294312534511
Fe.VBP 0.0067642186637217
Fe.VBZ 0.0659856432909994
Fe.WDT 0.00538376587520707
Fe.WP 0.00662617338487024
Fe.WP$ 0.000138045278851463
Fe.WRB 0.00786858089453341
Fe.Z 0.0270568746548868
Fe.Zp 0.000276090557702927
Fg.CC 0.10840108401084
Fg.DT 0.0867208672086721
Fg.EX 0.003613369467028
Fg.Fe 0.016260162601626
Fg.Fz 0.0532971996386631
Fg.IN 0.121951219512195
Fg.JJ 0.039747064137308
Fg.JJR 0.00632339656729901
Fg.JJS 0.000903342366757001
Fg.MD 0.023486901535682
Fg.NN 0.025293586269196
Fg.NNP 0.0551038843721771
Fg.NNPS 0.000903342366757001
Fg.NNS 0.023486901535682
Fg.PRP 0.028906955736224
Fg.PRP$ 0.004516711833785
Fg.RB 0.112917795844625
Fg.RBR 0.000903342366757001
Fg.RBS 0.001806684733514
Fg.TO 0.020776874435411
Fg.VB 0.012646793134598
Fg.VBD 0.03613369467028
Fg.VBG 0.037940379403794
Fg.VBN 0.013550135501355
Fg.VBP 0.019873532068654
Fg.VBZ 0.030713640469738
Fg.WDT 0.022583559168925
Fg.WP 0.011743450767841
Fg.WRB 0.00722673893405601
Fg.Z 0.0695573622402891
Fg.Zm 0.000903342366757001
Fg.Zp 0.001806684733514
Fit.CC 0.0458715596330275
Fit.DT 0.13302752293578
Fit.Fat 0.00917431192660551
Fit.Fc 0.0137614678899083
Fit.Fe 0.197247706422018
Fit.Fg 0.018348623853211
Fit.Fit 0.00917431192660551
Fit.IN 0.0642201834862385
Fit.JJ 0.0275229357798165
Fit.MD 0.036697247706422
Fit.NN 0.036697247706422
Fit.NNP 0.0688073394495413
Fit.NNS 0.0229357798165138
Fit.PRP 0.0779816513761468
Fit.RB 0.0917431192660551
Fit.TO 0.00458715596330275
Fit.UH 0.00917431192660551
Fit.VB 0.0137614678899083
Fit.VBD 0.00917431192660551
Fit.VBN 0.00917431192660551
Fit.VBP 0.0137614678899083
Fit.VBZ 0.0137614678899083
Fit.WDT 0.00917431192660551
Fit.WP 0.0275229357798165
Fit.WRB 0.018348623853211
Fit.Z 0.018348623853211
Fp.DT 5.19264721154845e-05
Fp.Fe 5.19264721154845e-05
Fp.NNP 5.19264721154845e-05
Fp.NNS 5.19264721154845e-05
Fp.RB 5.19264721154845e-05
Fs.CC 0.0588235294117647
Fs.DT 0.0235294117647059
Fs.Fc 0.0235294117647059
Fs.Fe 0.0705882352941176
Fs.Fp 0.423529411764706
Fs.IN 0.117647058823529
Fs.JJ 0.0117647058823529
Fs.MD 0.0235294117647059
Fs.NN 0.0117647058823529
Fs.NNS 0.0235294117647059
Fs.PDT 0.0117647058823529
Fs.PRP 0.0470588235294118
Fs.RB 0.0117647058823529
Fs.UH 0.0117647058823529
Fs.VB 0.0117647058823529
Fs.VBG 0.0235294117647059
Fs.VBP 0.0117647058823529
Fs.VBZ 0.0352941176470588
Fs.WRB 0.0117647058823529
Fs.Z 0.0352941176470588
Fx.CC 0.0864197530864197
Fx.DT 0.0987654320987654
Fx.EX 0.00352733686067019
Fx.Fe 0.00529100529100529
Fx.Fz 0.0105820105820106
Fx.IN 0.0423280423280423
Fx.JJ 0.0158730158730159
Fx.JJR 0.00352733686067019
Fx.LS 0.0017636684303351
Fx.NN 0.0335097001763668
Fx.NNP 0.188712522045855
Fx.NNS 0.0352733686067019
Fx.PRP 0.0793650793650794
Fx.PRP$ 0.0141093474426808
Fx.RB 0.0529100529100529
Fx.TO 0.00529100529100529
Fx.VB 0.00529100529100529
Fx.VBD 0.0017636684303351
Fx.VBG 0.0194003527336861
Fx.VBN 0.00881834215167548
Fx.WDT 0.0017636684303351
Fx.WRB 0.00529100529100529
Fx.Z 0.0970017636684303
Fx.Zp 0.18342151675485
Fz.IN 0.000275633958103638
Fz.NN 0.000826901874310915
Fz.NNP 0.00826901874310915
Fz.RB 0.000275633958103638
Fz.Z 0.990352811466373
IN.CC 0.001345272627906
IN.DT 0.269580022701476
IN.EX 0.00151343170639425
IN.FW 0.000294278387354437
IN.Fc 0.00197586917223694
IN.Fd 0.000105099424055156
IN.Fe 0.0059906671711439
IN.Fg 0.000105099424055156
IN.Fit 0.000105099424055156
IN.Fp 0.00149241182158322
IN.Fs 4.20397696220625e-05
IN.Fx 2.10198848110312e-05
IN.Fz 0.0285660234581914
IN.IN 0.0191911548324715
IN.JJ 0.0886198343633077
IN.JJR 0.00552822970530121
IN.JJS 0.00178669020893766
IN.MD 0.000105099424055156
IN.NN 0.105099424055156
IN.NNP 0.144175389918863
IN.NNPS 0.000693656198764031
IN.NNS 0.0596334132088956
IN.PDT 0.00121915331903981
